risk_tolerance,investment_experience,liquidity_needs,time_spent,first_deposit_amount,time_horizon,churned_01
5,5,5,11.7178,1000.0,3,0
5,3,5,0.0,100.0,1,0
1,1,5,88.34805,20.0,3,0
5,3,5,16.0118666667,25.0,1,0
5,3,3,35.3686166667,100.0,5,0
5,3,5,11.5711,25.0,5,0
5,1,3,15.0279166667,100.0,5,0
5,5,5,8.19515,100.0,3,0
5,1,5,0.0,125.0,1,0
5,1,5,11.21455,50.0,1,0
5,3,5,0.0,100.0,3,0
1,1,5,0.0,500.0,1,0
5,5,5,8.82741666667,150.0,3,0
5,3,5,6.45731666667,1640.49,1,0
3,5,5,51.88475,1000.0,5,0
1,3,5,0.0,100.0,1,0
3,3,5,5.9524,10.0,1,0
5,1,3,88.40195,25.0,3,0
5,3,3,16.8863166667,50.0,3,0
3,1,5,78.7666166667,100.0,1,0
3,3,5,3.57036666667,1000.0,5,0
5,5,5,0.0,2500.0,5,0
3,3,3,6.4037,100.0,1,0
5,5,5,0.0923166666667,200.0,5,0
3,3,5,0.0,1000.0,5,0
5,3,3,34.1193166667,100.0,1,0
3,1,5,10.98415,100.0,1,0
3,3,5,22.4559666667,40.0,1,0
3,5,3,120.011216667,7.05,5,0
5,5,3,8.68416666667,100.0,1,0
5,3,5,31.3958,50.0,5,0
5,3,5,89.70335,50.0,1,0
5,3,3,11.827,50.0,1,0
5,3,5,39.1253333333,400.0,1,0
5,1,5,22.5600833333,100.0,1,0
5,3,3,2.99875,1.0,1,0
3,1,5,18.1227166667,10.0,1,0
5,5,5,6.66781666667,100.0,5,0
5,5,5,38.74155,100.0,5,0
3,3,5,98.2139333333,10.0,5,0
5,3,5,46.5290333333,6000.0,3,0
5,3,3,10.2266666667,50.0,1,0
3,1,1,48.9922166667,20.0,1,0
5,3,5,11.44655,500.0,5,0
3,3,5,0.0,100.0,1,0
5,3,3,1.67361666667,500.0,1,0
5,3,5,0.0,5000.0,5,0
5,1,5,43.3819166667,5.0,5,0
3,3,5,13.3322833333,20.0,1,0
5,1,5,1.44875,1200.0,1,0
5,1,5,17.8874166667,25.0,1,0
1,3,5,57.9074166667,50.0,1,0
5,1,5,116.835216667,30.0,5,0
5,1,5,6.61785,500.0,1,0
5,5,5,0.0,500.0,5,0
5,1,5,0.0,100.0,1,0
5,5,5,47.67705,100.0,5,0
5,3,5,31.82665,100.0,1,0
5,5,5,10.2880166667,12.0,1,0
3,7,5,0.0,100.0,5,0
5,1,5,4.69535,100.0,5,0
5,3,5,6.00976666667,45.0,1,0
5,5,5,74.5669,50.0,1,0
5,3,5,0.0,300.0,1,0
3,3,3,20.5086666667,413.4,3,0
5,1,5,14.4369,34.34,5,0
5,1,5,27.3292666667,1.0,1,0
5,1,5,18.6123166667,52.57,1,0
3,1,3,42.1033666667,150.0,1,0
3,1,5,15.59925,60.0,1,0
5,1,5,23.90225,20.0,1,0
1,1,1,5.1038,20.0,1,0
1,1,5,17.4681833333,50.0,1,0
1,5,5,4.83165,1.0,1,0
3,1,5,37.2846,20.0,1,0
3,3,5,0.0,100.0,3,0
5,5,5,52.2014833333,2000.0,5,0
3,1,5,11.5792666667,20.0,1,0
5,3,5,11.2288833333,0.01,1,0
5,3,5,11.8268166667,5.0,5,0
5,1,5,27.1560166667,1000.0,1,0
3,5,5,0.0,10.0,1,0
5,1,5,46.0738166667,1000.0,1,0
5,5,5,0.0,500.0,3,0
5,3,5,24.6114,7.97,5,0
5,3,5,69.5105,300.0,1,0
3,5,5,40.3444166667,1000.0,3,0
5,3,5,42.95845,1000.0,1,0
5,5,5,8.3013,9000.0,1,0
3,1,5,0.5908,150.0,5,0
5,3,5,20.39345,5.0,1,0
5,5,5,0.0,200.0,5,0
5,5,5,37.9078166667,250.0,5,0
1,3,5,63.5107,300.0,1,0
3,1,5,61.59465,15.0,1,0
1,5,5,0.981766666667,10000.0,5,0
5,5,1,34.2651166667,1000.0,5,0
5,3,1,24.9486,20.0,3,0
5,3,5,15.1061333333,500.0,1,0
3,3,5,29.2954833333,100.0,1,0
5,5,5,0.0,250.0,1,0
3,1,5,173.5554,100.0,1,0
5,3,3,52.121,100.0,1,0
5,1,3,85.5146833333,100.0,1,0
3,3,3,8.43168333333,20.0,1,0
3,3,5,0.0,20.0,1,0
5,1,5,20.8498333333,100.0,1,0
3,1,3,94.3418333333,100.0,5,0
5,1,1,13.6764833333,500.0,5,0
5,3,5,0.526866666667,150.0,1,0
5,3,5,1.44403333333,200.0,3,0
3,3,5,99.7223,448.5,1,0
5,1,5,51.83825,175.0,5,0
5,3,5,0.0,925.94,5,0
5,1,3,22.5989166667,130.0,3,0
5,3,5,80.7505166667,100.0,1,0
3,3,5,9.4317,20.0,3,0
5,3,5,2.98436666667,58.35,5,0
3,1,5,6.46438333333,25.0,1,0
3,3,5,57.4020333333,100.0,1,0
3,3,5,5.8273,10.0,1,0
5,5,1,0.0,200.0,5,0
3,3,1,45.14265,100.0,1,0
5,1,5,70.4730833333,25.0,1,0
3,1,5,0.0,500.0,3,0
3,1,3,8.96375,100.0,5,0
5,1,5,0.0,250.0,5,0
5,5,5,0.0,5000.0,5,0
5,3,5,20.6436333333,100.0,1,0
3,5,5,0.0,1200.0,3,0
3,1,5,34.56765,4.0,1,0
5,7,5,4.26358333333,1500.0,1,0
3,3,1,39.6090333333,200.0,5,0
3,3,5,146.8155,1000.0,3,0
5,3,5,0.0,200.0,5,0
5,1,5,75.4217166667,9500.0,3,0
1,7,5,5.62353333333,10.0,5,0
5,1,5,24.6474333333,250.0,1,0
3,1,5,20.4265333333,100.0,1,0
5,1,3,277.4333,150.0,1,0
5,5,3,50.4815666667,997.1,1,0
5,1,5,25.0105,189.1,1,0
5,1,5,6.75296666667,500.0,5,0
5,1,1,6.13225,15.0,1,0
5,1,3,106.15335,1000.0,1,0
5,5,5,0.0,5.0,1,0
3,1,5,16.2588,50.0,1,0
3,5,5,13.55775,50.0,1,0
5,3,5,0.0,100.0,1,0
5,5,3,28.0678,2000.0,5,0
3,3,5,926.107233333,40.0,1,0
3,3,5,4.65241666667,500.0,1,0
5,5,5,53.12165,2000.0,5,0
5,3,5,49.7595666667,200.0,5,0
5,3,5,2.73195,5.0,1,0
3,3,3,5.69838333333,1000.0,5,0
5,1,5,0.0,500.0,1,0
5,3,5,0.0,50.0,5,0
3,1,5,20.3388666667,10.0,1,0
5,5,5,0.0,2000.0,5,0
5,3,5,25.3184833333,300.0,3,0
3,3,3,23.7873666667,600.0,3,0
3,3,5,15.03505,20.0,3,0
1,1,5,271.639583333,13.2,1,0
5,1,5,14.2587166667,20.0,1,0
3,3,3,13.7269666667,100.0,5,0
5,3,5,11.6708666667,250.0,5,0
5,1,3,8.04556666667,2.0,1,0
3,3,5,24.4720666667,10.0,5,0
3,3,3,59.2782166667,500.0,1,0
3,1,5,4.98381666667,100.0,1,0
5,1,5,14.038,50.0,5,0
3,1,3,24.9290333333,50.0,1,0
5,3,3,59.7490166667,100.0,1,0
5,3,5,6.84698333333,300.0,3,0
5,1,5,92.8009666667,500.0,5,0
3,3,5,18.4649666667,0.1,1,0
5,5,5,10.3095666667,10.0,1,0
5,3,5,5.62071666667,1000.0,1,0
1,5,5,42.4416666667,1000.0,5,0
5,1,5,30.4767833333,150.0,1,0
5,1,5,14.6606833333,100.0,5,0
5,3,5,10.1496666667,50.0,1,0
3,3,5,17.6179,2000.0,1,0
5,3,5,1.66005,5000.0,1,0
5,3,5,0.0,3000.0,5,0
5,5,5,0.0,2000.0,1,0
5,5,1,34.0921333333,5000.0,3,0
5,3,5,286.03515,3000.0,3,0
5,1,5,108.582933333,3.1,5,0
5,3,5,170.5251,35.92,5,0
5,5,1,3.55713333333,300.0,5,0
3,1,1,8.721,100.0,1,0
5,5,3,2.56393333333,185.0,3,0
5,5,5,18.732,50.0,1,0
3,3,5,32.441,400.0,1,0
5,3,5,1.05083333333,120.0,1,0
5,3,5,4.42446666667,5.0,3,0
5,3,5,0.0,10.0,3,0
3,5,3,50.6085333333,300.0,5,0
5,3,5,95.8519166667,1000.0,3,0
5,5,5,60.72725,500.0,3,0
5,3,5,5.14311666667,800.0,1,0
1,3,5,32.59575,1000.0,1,0
5,5,5,0.0,500.0,5,0
5,3,5,20.108,20.0,3,0
5,1,5,3.16026666667,200.0,5,0
5,5,5,0.0,500.0,5,0
5,1,5,12.3214333333,10.0,3,0
5,3,5,21.0835333333,50.0,3,0
5,3,5,55.5087333333,40.0,1,0
5,3,5,13.2116833333,100.0,1,0
3,5,5,8.00871666667,100.0,1,0
5,7,5,77.3172,100.0,5,0
5,1,5,216.201316667,50.0,5,0
5,5,5,0.0,500.0,3,0
1,5,5,80.32515,100.0,1,0
5,1,3,37.6672333333,12.0,3,0
3,1,3,31.4213,300.0,3,0
5,1,3,2.75353333333,500.0,3,0
5,1,5,14.2440666667,500.0,1,0
3,1,5,227.966866667,2000.0,5,0
3,3,5,24.58785,1.0,5,0
5,3,3,16.1020666667,1350.0,1,0
5,1,5,0.0,225.0,1,0
5,3,5,23.8938666667,1000.0,1,0
5,5,1,128.9514,2237.34,5,0
3,3,5,17.6596166667,200.0,5,0
5,3,5,0.0,100.0,1,0
5,7,5,31.5148,500.0,1,0
5,1,5,0.0,300.0,5,0
5,1,5,33.6318333333,100.0,5,0
5,3,5,74.7728666667,1000.0,3,0
3,1,5,63.9878166667,100.0,5,0
5,1,5,0.0,100.0,5,0
3,1,3,17.7411166667,50.0,5,0
5,5,5,10.221,1800.0,3,0
1,1,3,7.55766666667,250.0,1,0
1,1,5,0.0,1000.0,1,0
1,3,5,25.4128,1000.0,1,0
5,1,5,0.0,100.0,1,0
5,1,5,50.7689833333,200.0,5,0
5,5,5,6.18138333333,100.0,5,0
3,5,3,18.5257166667,500.0,1,0
5,3,5,21.80805,5000.0,1,0
5,1,5,265.474866667,100.0,5,0
5,1,5,62.53145,500.0,3,0
5,3,5,30.9448,300.0,1,0
5,1,5,52.5529333333,100.0,1,0
5,3,5,7.5625,20.0,1,0
5,3,3,35.84075,40.0,1,0
3,5,1,108.940966667,0.6,1,0
5,1,3,108.55535,500.0,1,0
3,3,5,0.0,2000.0,1,0
5,3,5,41.9583333333,50.0,5,0
5,1,1,27.3872166667,100.0,5,0
5,3,3,24.7451,25.0,1,0
5,3,5,2.38788333333,100.0,3,0
5,5,5,1.28921666667,50.0,5,0
3,1,3,14.8609333333,20.0,1,0
3,1,5,5.5569,100.0,5,0
5,1,3,55.2734333333,200.0,1,0
5,5,5,0.0,100.0,5,0
5,5,1,35.83795,200.0,1,0
5,3,5,0.0,40.0,5,0
5,3,5,0.0,2000.0,3,0
3,3,5,13.5114833333,20.0,1,0
5,3,5,0.0,100.0,3,0
3,3,5,14.85395,150.0,5,0
3,5,3,91.2676666667,20.0,3,0
5,3,5,44.0788166667,150.0,1,0
3,3,5,84.3153166667,1500.0,1,0
5,1,5,27.4387666667,20.0,1,0
3,1,5,0.0,10.0,3,0
5,1,1,1.32731666667,50.0,3,0
3,3,5,51.5732333333,100.0,1,0
5,5,5,16.5011,100.0,5,0
5,3,3,21.0561166667,500.0,1,0
5,3,3,10.68095,10.0,5,0
3,1,5,0.0,30.0,1,0
3,1,5,81.16225,20.0,3,0
5,3,5,20.18845,500.0,1,0
5,5,5,5.60858333333,500.0,5,0
5,3,3,18.91805,9.0,1,0
3,1,5,0.737983333333,5.0,1,0
5,3,5,10.7182,200.0,1,0
3,3,5,0.0,25.0,5,0
5,1,3,56.4571166667,20.0,3,0
1,3,5,2.90001666667,2500.0,1,0
5,5,5,0.0,250.0,5,0
5,5,5,182.9652,10000.0,3,0
5,3,5,59.8152166667,75.0,5,0
5,3,5,2.02865,200.0,5,0
3,3,5,33.2902333333,25.0,3,0
5,5,3,19.1513333333,1500.0,1,0
3,1,5,24.0105333333,50.0,5,0
3,1,5,0.0,75.0,1,0
5,5,5,18.5616166667,5.0,1,0
1,1,5,0.0,5000.0,1,0
5,3,5,26.3836666667,75.0,3,0
3,3,3,1.44513333333,50.0,1,0
5,3,3,9.2872,20.0,3,0
3,3,3,18.5505666667,10.0,3,0
3,3,3,11.6208166667,50.0,1,0
3,3,3,56.10345,200.0,5,0
3,1,5,0.0,250.0,3,0
5,3,1,9.92483333333,100.0,5,0
3,3,5,22.8558333333,8.0,3,0
5,7,5,19.5582333333,100.0,1,0
3,3,5,17.9123166667,0.01,5,0
3,1,5,68.3332166667,10.0,1,0
5,1,5,40.3922333333,13.65,1,0
3,3,3,7.74795,500.0,1,0
3,1,5,18.25975,5.0,3,0
5,3,5,28.3508333333,7.0,5,0
5,5,5,0.0,100.0,3,0
5,3,3,13.9463166667,600.0,1,0
5,3,5,0.0,10000.0,5,0
3,3,3,11.1926166667,100.0,1,0
5,5,3,6.07251666667,5000.0,5,0
3,3,5,59.7169166667,100.0,1,0
5,3,5,28.5122,300.0,1,0
5,1,5,15.5225833333,500.0,3,0
5,3,5,12.9283,200.0,5,0
5,1,5,0.0,500.0,5,0
5,1,3,39.2301,1.0,5,0
5,1,5,7.25128333333,100.0,1,0
3,1,3,9.38356666667,50.0,5,0
3,1,5,45.0022333333,500.0,1,0
5,3,5,11.8107333333,50.0,1,0
3,3,5,69.2930166667,2500.0,1,0
5,3,5,0.0,10.0,1,0
5,3,5,0.0,250.0,1,0
3,3,5,13.9451333333,25.0,3,0
3,3,5,81.1481833333,10.0,1,0
1,1,1,6.88316666667,20.0,1,0
5,5,5,95.8651333333,400.0,3,0
5,3,5,20.0803666667,30.0,5,0
3,1,3,5.34426666667,15.0,1,0
5,3,5,0.0,1000.0,1,0
5,3,3,10.0424666667,10.0,3,0
5,3,3,25.3852,50.0,1,0
5,3,5,0.0,500.0,5,0
5,1,3,37.4880333333,100.0,5,0
5,3,3,39.4826833333,520.0,1,0
5,3,5,13.2870333333,50.0,5,0
5,3,1,6.01155,1000.0,1,0
3,1,5,16.6801333333,20.0,1,0
3,1,1,2.29418333333,100.0,1,0
5,1,5,90.5315166667,200.0,5,0
3,1,5,1.03523333333,50.0,5,0
5,3,5,0.0,1000.0,5,0
5,5,5,29.8385333333,1.0,3,0
3,5,5,2.95386666667,200.0,1,0
5,1,5,18.76895,250.0,1,0
5,3,5,0.0,100.0,5,0
3,3,3,1.62071666667,200.0,1,0
5,1,3,18.1946666667,200.0,1,0
3,5,3,12.9791,2000.0,1,0
5,5,3,34.07775,100.0,5,0
3,3,5,0.0,500.0,5,0
5,1,5,10.22625,10.0,5,0
3,5,1,108.19345,500.0,1,0
5,1,5,5.76676666667,10.0,5,0
5,3,5,20.18445,50.0,1,0
5,3,5,9.9654,500.0,5,0
5,3,5,77.2527666667,100.0,1,0
5,3,5,0.0,1100.0,1,0
5,5,5,4.69695,340.0,5,0
5,3,5,0.0,200.0,5,0
5,3,5,10.6775333333,100.0,5,0
5,3,3,18.0435,500.0,3,0
3,1,5,8.41516666667,100.0,1,0
5,5,5,151.296233333,2500.0,3,0
5,1,5,17.6699,201.0,3,0
5,3,5,0.0,50.0,3,0
5,1,5,22.2312666667,50.0,1,0
5,3,5,14.0604666667,80.0,5,0
3,3,5,0.0,250.0,1,0
5,1,5,7.18985,70.0,5,0
3,1,5,23.2560833333,500.0,1,0
3,3,3,23.1127,2000.0,1,0
5,3,5,51.9732833333,500.0,1,0
5,3,5,4.82006666667,130.66,1,0
3,3,3,27.2156833333,50.0,1,0
3,1,5,27.3143666667,250.0,1,0
5,3,5,0.0,300.0,5,0
5,5,5,2.26898333333,1000.0,1,0
3,1,5,0.0,30.0,1,0
5,5,5,9.44943333333,800.0,5,0
5,5,5,42.5383,200.0,1,0
5,1,5,31.44445,20.0,5,0
5,3,5,0.0,400.0,1,0
5,3,5,0.0,300.0,1,0
3,1,5,24.5807166667,500.0,1,0
3,1,3,11.3817833333,10.0,3,0
3,1,1,9.541,200.0,1,0
3,1,5,0.0,300.0,5,0
3,1,5,36.1078666667,400.0,3,0
5,1,5,20.0025166667,1000.0,3,0
5,3,5,9.51325,500.0,3,0
3,3,5,0.0,500.0,1,0
3,5,5,8.65575,1400.0,1,0
5,3,5,7.89336666667,100.0,1,0
1,1,5,0.0,200.0,1,0
5,3,5,25.2021833333,300.0,1,0
5,1,5,0.0,2000.0,1,0
3,3,1,16.3534833333,500.0,1,0
1,3,5,5.25366666667,100.0,3,0
3,3,5,52.1442833333,25.0,3,0
3,3,5,11.1297166667,100.0,5,0
3,3,5,14.2131,20.0,3,0
3,1,5,27.645,5.0,1,0
5,3,5,51.3693166667,1000.0,5,0
3,3,5,37.30885,100.0,1,0
5,5,3,11.2569833333,10.0,5,0
5,3,5,0.0,150.0,1,0
5,1,5,0.0,100.0,5,0
3,1,1,384.5135,100.0,1,0
3,3,5,0.0,50.0,5,0
5,3,3,7.7395,500.0,1,0
5,1,5,9.60016666667,100.0,5,0
5,3,5,0.671933333333,500.0,1,0
3,7,3,15.8004,1000.0,1,0
1,1,5,4.48305,50.0,1,0
5,1,5,11.3044,100.0,1,0
3,5,5,146.179216667,25.0,3,0
5,3,5,61.0157833333,1000.0,1,0
3,1,5,33.9993,10.0,1,0
3,1,5,16.3894833333,550.0,1,0
3,5,3,116.07845,500.0,1,0
3,5,5,42.9822333333,5000.0,3,0
3,3,5,0.0,300.0,1,0
5,1,5,0.0,50.0,3,0
5,3,1,13.4818833333,150.0,5,0
3,5,5,19.3063,3000.0,5,0
5,5,5,695.64045,10000.0,5,0
5,3,5,0.0,2000.0,1,0
5,1,5,4.29125,50.0,5,0
1,7,1,79.1170833333,118.74,1,0
3,1,3,39.98655,30.0,1,0
3,1,5,95.21685,5.0,5,0
3,3,5,4.46318333333,100.0,1,0
5,3,5,5.51558333333,100.0,5,0
3,3,5,4.99413333333,50.0,1,0
5,5,5,0.0,100.0,5,0
3,5,5,0.0,2000.0,1,0
5,5,5,7.0254,1000.0,5,0
5,3,5,11.1505666667,500.0,5,0
5,3,5,2.74905,5000.0,3,0
3,3,5,6.77511666667,30.0,5,0
3,3,3,11.8101666667,650.0,3,0
5,5,5,0.0,1000.0,1,0
5,5,3,0.0,200.0,1,0
3,5,5,557.91945,500.0,5,0
3,1,5,24.4740666667,1000.0,1,0
3,1,3,88.4633666667,650.0,3,0
5,1,5,28.4806833333,50.0,5,0
3,1,3,16.0887333333,100.0,1,0
5,3,5,14.8498166667,50.0,5,0
5,3,5,1.88278333333,55.0,5,0
3,1,5,5.73003333333,2000.0,1,0
3,1,5,13.9524,500.0,3,0
5,3,5,63.2359333333,20.0,1,0
5,3,5,0.0,1000.0,5,0
5,7,5,0.0,250.0,1,0
5,5,5,1.33773333333,100.0,1,0
5,5,5,27.1687833333,2000.0,1,0
3,3,5,0.0,1.0,5,0
5,5,5,0.0,5000.0,5,0
3,3,5,4.57711666667,10.0,5,0
3,3,5,0.0,50.0,3,0
5,1,3,1.54776666667,50.0,1,0
3,1,5,9.75565,50.0,1,0
5,3,5,5.8694,200.0,1,0
5,3,3,9.24163333333,150.0,1,0
5,1,1,69.3133333333,16.0,5,0
5,3,5,0.0,100.0,1,0
5,3,5,10.2906166667,100.0,3,0
5,5,5,0.0,300.0,5,0
3,1,5,121.443916667,20.0,1,0
5,3,5,10.3122,15.0,1,0
5,5,5,16.1073166667,2500.0,1,0
5,1,5,38.868,50.0,1,0
5,3,5,11.0147166667,100.0,3,0
5,3,5,18.7731166667,500.0,1,0
3,1,3,55.6184666667,100.0,1,0
3,7,5,3.35196666667,2000.0,1,0
3,3,3,61.85995,1000.0,5,0
3,5,3,20.6089,1.0,3,0
5,1,5,3.78011666667,32.0,3,0
3,3,3,3.83538333333,20.0,5,0
5,1,5,45.8337666667,5.0,5,0
5,5,5,6.71006666667,100.0,5,0
5,5,5,0.0,500.0,5,0
3,1,5,0.0,200.0,1,0
5,3,5,4.86275,20.0,1,0
5,3,5,0.0,100.0,1,0
3,3,5,0.0,1000.0,1,0
5,1,5,12.25565,50.0,5,0
5,1,5,15.7772833333,100.0,5,0
3,5,3,37.1663666667,100.0,1,0
5,1,5,40.92155,5.0,1,0
3,1,5,12.33045,1000.0,1,0
5,3,5,12.93525,1000.0,5,0
1,5,5,0.0,1.0,1,0
5,3,5,3.3716,100.0,1,0
5,3,5,0.0,1500.0,1,0
5,3,5,24.4598666667,1000.0,5,0
3,3,5,17.0431666667,157.9,1,0
5,5,5,0.0,100.0,5,0
3,3,5,51.9003166667,5.0,5,0
1,1,1,2.39685,108.4,1,0
5,5,5,42.31365,355.0,5,0
5,5,3,8.11868333333,300.0,3,0
5,5,5,0.0,250.0,1,0
3,1,5,0.0,35.0,1,0
1,3,5,0.0,200.0,1,0
5,1,5,0.0,50.0,1,0
5,3,5,1039.37701667,5000.0,1,0
5,1,5,19.1331333333,30.0,5,0
5,3,5,53.8304,100.0,1,0
5,5,5,9.44765,500.0,5,0
5,1,5,11.7627166667,100.0,1,0
5,5,5,0.0,200.0,1,0
5,5,5,11.1253166667,5000.0,3,0
5,1,5,10.9769166667,10.0,1,0
5,5,5,3.79773333333,50.0,1,0
5,1,5,66.35075,5.0,1,0
5,5,5,2.75783333333,2000.0,1,0
3,3,3,27.4600833333,50.0,5,0
5,5,5,0.0,100.0,1,0
5,1,5,31.1532166667,1000.0,1,0
1,1,1,294.974283333,40.0,5,0
5,3,5,9.25126666667,100.0,1,0
5,3,5,0.0,100.0,5,0
3,1,3,46.81,50.0,3,0
3,1,3,40.1120666667,100.0,5,0
5,3,5,42.3974,200.0,1,0
5,3,5,10.8001166667,5000.0,5,0
3,1,5,30.3644,200.0,1,0
5,1,5,230.839433333,100.0,3,0
5,1,5,5.06603333333,50.0,5,0
3,3,3,14.4033,200.0,5,0
1,1,5,17.2208166667,10.0,1,0
5,5,5,30.1298666667,100.0,5,0
5,3,5,13.8455833333,1000.0,1,0
3,3,5,15.8477833333,25.0,5,0
5,3,5,52.9564,500.0,1,0
5,5,5,0.271016666667,30.0,1,0
5,5,3,42.2443,1000.0,5,0
5,5,5,9.99748333333,100.0,5,0
3,1,5,36.4990333333,10.0,5,0
5,1,5,47.35675,20.0,1,0
5,1,1,100.192233333,6.0,5,0
5,1,5,12.2001166667,200.0,1,0
3,1,5,16.8107166667,15.0,5,0
5,3,5,0.0,160.0,5,0
5,5,5,0.0,100.0,5,0
5,1,3,53.3174166667,100.0,1,0
5,5,3,24.1510833333,25.0,3,0
3,3,5,33.8896,5.0,1,0
3,1,5,14.4882166667,13.35,5,0
5,5,5,7.01191666667,500.0,1,0
3,3,3,3.75596666667,26.44,5,0
3,3,5,81.91215,60.0,1,0
5,1,5,0.0,100.0,1,0
5,1,5,22.0198666667,100.0,1,0
3,1,3,9.47056666667,100.0,5,0
5,5,5,38.8234833333,250.0,1,0
5,5,5,17.5295,100.0,3,0
5,3,3,30.6433,100.0,1,0
3,5,5,0.0,500.0,1,0
5,5,5,9.48658333333,200.0,5,0
5,1,5,4.5911,200.0,1,0
5,3,3,56.48,1000.0,3,0
3,3,1,30.61875,1.0,1,0
3,1,5,9.50173333333,2500.0,1,0
5,5,5,35.3734666667,100.0,1,0
3,3,5,47.1107,1500.0,3,0
3,1,1,16.4755166667,1000.0,1,0
5,5,5,11.0689166667,1000.0,3,0
5,5,5,42.8575166667,10.0,5,0
5,5,5,0.0,200.0,5,0
3,1,5,3.94008333333,50.21,5,0
3,5,5,7.6296,20.0,1,0
5,3,1,1.90503333333,50.0,1,0
1,1,5,0.0,500.0,1,0
5,5,5,14.7794166667,500.0,5,0
5,1,5,0.0,10.0,5,0
3,3,3,209.387816667,50.0,3,0
5,5,5,1.0597,120.0,1,0
5,3,5,17.7708166667,200.0,5,0
5,3,5,1.55771666667,1000.0,1,0
5,5,5,3.99855,5000.0,1,0
5,3,3,12.4359166667,1500.0,1,0
5,3,5,25.11275,40.0,1,0
5,7,3,14.1652,300.0,1,0
5,3,3,0.0,250.0,5,0
5,3,3,27.1217333333,25.0,1,0
5,3,5,0.0,1000.0,3,0
5,5,5,6.55496666667,1000.0,5,0
3,3,5,0.0,1000.0,1,0
5,1,5,42.6347666667,1000.0,1,0
5,3,5,0.0,500.0,1,0
3,3,5,21.8006,900.0,5,0
5,1,5,85.7319166667,35.0,1,0
5,5,5,8.20768333333,200.0,5,0
3,3,5,0.0,100.0,5,0
3,3,5,0.0,100.0,5,0
5,1,3,5.28235,22.0,1,0
3,3,5,36.62835,130.0,1,0
3,3,5,439.910483333,250.0,5,0
3,1,5,18.0222333333,10.0,1,0
5,5,5,10.1499666667,100.0,5,0
5,3,5,16.8688833333,3000.0,5,0
3,1,5,33.8880333333,20.0,1,0
5,1,5,34.27965,10.0,3,0
5,3,5,0.0,250.0,5,0
5,1,5,84.0339833333,8.0,1,0
5,5,5,22.1765833333,40000.0,5,0
5,5,5,131.916016667,10000.0,1,0
3,3,5,11.7876166667,5.0,1,0
5,5,3,10.52555,1000.0,5,0
5,3,5,0.0,2000.0,1,0
5,3,5,33.8338166667,200.0,5,0
5,5,5,2.99695,25.0,3,0
3,3,5,19.9760666667,0.1,1,0
1,3,3,7.00986666667,50.0,1,0
5,5,5,46.6177166667,75.0,1,0
5,3,3,66.8040833333,300.0,1,0
5,3,5,11.4719833333,1000.0,3,0
3,3,5,1217.30335,85.0,3,0
5,1,5,7.46381666667,50.0,1,0
3,1,5,0.0,50.0,1,0
5,5,5,0.0,25.0,5,0
5,3,3,84.5520166667,30.0,1,0
3,3,5,530.000816667,500.0,1,0
3,1,5,0.0,24.0,1,0
5,1,5,38.6179666667,20.0,1,0
5,3,5,0.0,1500.0,5,0
5,3,5,0.0,100.0,1,0
3,5,3,51.1555666667,200.0,5,0
5,3,3,56.8700666667,1000.0,1,0
5,1,3,47.23735,50.0,5,0
5,3,5,13.1248333333,100.0,1,0
1,3,5,0.0,500.0,1,0
3,1,5,51.4714166667,5.0,5,0
5,1,5,78.7359833333,50.0,3,0
5,3,5,0.0,50.0,5,0
3,3,3,47.0888,20.0,3,0
3,1,3,8.75491666667,40.0,1,0
5,1,5,15.6433166667,100.0,1,0
3,3,5,19.5311333333,20.0,1,0
5,1,5,7.50345,14.22,1,0
1,5,1,105.166416667,2000.0,1,0
5,1,5,0.0,100.0,5,0
5,3,3,15.6994666667,500.0,1,0
5,1,5,60.7005,100.0,1,0
3,1,5,385.529383333,100.0,5,0
3,1,5,42.2365,250.0,5,0
3,1,5,3.84996666667,50.0,1,0
5,3,3,10.6064333333,100.0,1,0
5,1,5,10.0607666667,113.38,1,0
3,3,5,25.18875,350.0,1,0
1,5,5,25.5397,1000.0,1,0
5,5,5,42.4003833333,100.0,5,0
3,5,3,26.1768666667,50.0,5,0
5,3,5,0.0,200.0,1,0
3,1,5,13.8734833333,25.0,5,0
5,1,5,8.94381666667,20.0,5,0
5,1,5,70.1917333333,100.0,5,0
5,1,3,77.3426333333,1.0,1,0
5,7,5,35.7031333333,1.0,5,0
5,1,5,0.0,500.0,1,0
5,3,5,22.4358,5000.0,3,0
5,1,5,8.45573333333,1.0,5,0
3,5,3,24.1669166667,120.0,3,0
5,5,5,1.96043333333,50.0,5,0
3,5,5,15.4514666667,500.0,1,0
5,1,3,29.0806166667,10.0,3,0
3,3,3,10.64555,5000.0,1,0
3,1,1,63.9144833333,500.0,5,0
3,5,5,368.500583333,100.0,5,0
1,5,5,14.1488666667,49.0,5,0
3,1,5,15.7264833333,10.0,1,0
5,3,5,69.7357666667,100.0,3,0
5,5,5,26.0331666667,100.0,1,0
5,3,5,19.2099333333,50.0,5,0
3,3,3,33.1246666667,200.0,1,0
3,3,5,312.79175,100.0,3,0
3,5,5,7.77555,1000.0,1,0
5,5,5,0.0,100.0,1,0
5,1,3,9.3014,26.0,1,0
5,3,5,13.4344333333,25.0,5,0
5,1,5,6.12905,900.0,1,0
3,3,5,13.5254666667,500.0,1,0
